"","OTU","Wlab","Wlight","Z","Gi","Mlight","Mheavymax","Mlab","A","A_CI_low","A_CI_high","Incorporator","CM_control","CM_treatment","delta_BD","Culture","Substrate","copy_number","id","Domain","Phylum","Class","Order","Family","Genus","Species"
"120","8b08139d6eb5d7a849dff1bd579727d7",1.79609162832301,1.77493905114261,0.0211525771803966,1.54338671643488,308.456519811352,317.66135333236,312.132505382747,0.394916083854646,0.394916083854646,0.394916083854646,TRUE,1.79200081907137,1.78900066312539,-0.0030001559459818,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","RS62 marine group","uncultured bacterium"
"121","8b1b6b50ee8e9d52ac980948823b441f",1.77261853401643,1.764888509557,0.00773002445943338,1.42302959735827,308.39682268029,317.661681690652,309.747568050108,0.144172236191523,0.144172236191523,0.144172236191523,TRUE,1.78188285092114,1.77336810167839,-0.00851474924274997,"Chemostat","Multi",3,"chemo_carb","Bacteria","Bacteroidetes","Rhodothermia","Balneolales","Balneolaceae","uncultured bacterium","uncultured bacterium"
"122","8b2494a11c2f75ef0302082e2b542682",1.79192556544168,1.77278354152638,0.0191420239153002,1.51757408481287,308.443716746067,317.661423754382,311.774206263921,0.35729927370213,0.35729927370213,0.35729927370213,TRUE,1.77858292767868,1.79407888435085,0.0154959566721753,"Batch","Multi",2,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"123","8b2494a11c2f75ef0302082e2b542682",1.80502162880986,1.77427796966495,0.0307436591449055,1.53547014184554,308.452593190355,317.661374930359,313.797280747513,0.573940807209651,0.573940807209651,0.573940807209651,TRUE,1.78865667182798,1.80172013526256,0.0130634634345854,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"124","8d6ed6c4e133f0c9730f92c02bed365a",1.76543548472912,1.79748231785258,-0.0320468331234594,1.81334656015828,308.590419893838,317.660616827915,303.088643552778,-0.599836897292989,-0.599836897292989,-0.599836897292989,FALSE,1.79816935636408,1.75526235026207,-0.0429070061020083,"Chemostat","Multi",4,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","",""
"125","8f813280e8cc1c972cdf97b409fa6840",1.76537930683268,1.77898856748377,-0.0136092606510889,1.59188043354692,308.480572695039,317.661221031801,306.12069664168,-0.254192541342653,-0.254192541342653,-0.254192541342653,FALSE,1.78707266704415,1.75390342775887,-0.0331692392852729,"Chemostat","Multi",2,"chemo_carb","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",""
"126","9100c673ddb0128f63023d0c6d423792",1.77364530932675,1.77227603625622,0.00136927307053303,1.51149661409022,308.440702320589,317.661440334937,308.679005800918,0.025557105412703,0.025557105412703,0.025557105412703,TRUE,1.78731564238893,1.77512019656604,-0.0121954458228943,"Batch","Single",4,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","MWH-UniP1 aquatic group",""
"127","9176a4011d0b5a7a3fe654f25319091e",1.77709395915401,1.77490691721509,0.00218704193892472,1.54300190663053,308.456328945689,317.661354382198,308.83640911845,0.040831673855537,0.040831673855537,0.040831673855537,TRUE,1.78906265268831,1.77535791799112,-0.0137047346971908,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","uncultured","uncultured bacterium"
"128","9176a4011d0b5a7a3fe654f25319091e",1.78126209590209,1.77219334214499,0.00906875375710836,1.51050633661036,308.440211142959,317.661443036612,310.018576356915,0.16926435825913,0.16926435825913,0.16926435825913,TRUE,1.78314669997858,1.77857656844426,-0.00457013153432184,"Batch","Multi",2,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","uncultured","uncultured bacterium"
"129","9255e939f667b42a03cb99246b86cb32",1.79562728657019,1.77816138556751,0.0174659010026832,1.58197477507618,308.475659488438,317.661248056419,311.505646178112,0.326197549074605,0.326197549074605,0.326197549074605,TRUE,1.78622576953204,1.79429968712094,0.00807391758890241,"Batch","Multi",4,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"130","9255e939f667b42a03cb99246b86cb32",1.8086574619321,1.78198154746052,0.0266759144715796,1.62772192968793,308.498350077125,317.661123249031,313.116509907685,0.498412568864203,0.498412568864203,0.498412568864203,TRUE,1.78795634184726,1.8098268529426,0.0218705110953454,"Batch","Single",4,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"131","92c0c75c6858840cbc21744f047e2a02",1.7846899861907,1.77509266039061,0.00959732580008965,1.54522621596785,308.45743220312,317.661348313838,310.125157239886,0.179183806758891,0.179183806758891,0.179183806758891,TRUE,1.78308621042375,1.78152032970583,-0.00156588071791308,"Batch","Multi",2,"batch_carb","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured organism"
"132","92c0c75c6858840cbc21744f047e2a02",1.78524521323372,1.77429255746374,0.0109526557699744,1.53564483346997,308.452679837401,317.661374453765,310.356749157522,0.204470964879934,0.204470964879934,0.204470964879934,TRUE,1.7861387142343,1.78052209921647,-0.00561661501783717,"Batch","Single",2,"batch_glu","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured organism"
"133","936f76885e2ff79dde9adf042e7d4617",1.76560666541705,1.75017462992243,0.0154320354946211,1.24682813118138,308.309426753066,317.662162403493,311.02792234524,0.287433203773702,0.287433203773702,0.287433203773702,TRUE,1.79994720382724,1.76868830487025,-0.0312588989569904,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum",""
"134","97526cc3bdb30750d172ec27041d3211",1.76230970588465,1.75753565818779,0.00477404769685807,1.33497782420173,308.353149000804,317.6619219135,309.190738061344,0.0889785906544951,0.0889785906544951,0.0889785906544951,TRUE,1.77232506648569,1.74817831628854,-0.0241467501971435,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",""
"135","98f53519513214e968c569829a1471bb",1.77320117326599,1.76225022000103,0.0109509532649559,1.39143558547928,308.381152050398,317.661767885436,310.297490346497,0.204193702901348,0.204193702901348,0.204193702901348,TRUE,1.78535935175938,1.76386279833226,-0.0214965534271161,"Chemostat","Multi",4,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",""
"136","9a64f65cc4a51bc87a27dbff7ecefdd6",1.775364101975,1.77455381949394,0.000810282481054969,1.53877349524514,308.454231653642,317.66136591815,308.595075542044,0.0151272676855038,0.0151272676855038,0.0151272676855038,TRUE,1.7894636654328,1.77366273209711,-0.0158009333356961,"Batch","Single",3,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","OM43 clade",""
"137","9a64f65cc4a51bc87a27dbff7ecefdd6",1.78222828581518,1.77387644407044,0.00835184174473924,1.53066179760067,308.45020825161,317.661388048484,309.902466853984,0.155910606155598,0.155910606155598,0.155910606155598,TRUE,1.78429316870291,1.77917575457458,-0.00511741412833744,"Batch","Multi",3,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","OM43 clade",""
"138","9ac9a274b64edbcb2b5e1e1c81743b51",1.77146125770821,1.76690427734622,0.00455698036199537,1.44716879441257,308.408795722029,317.661615834095,309.204205435838,0.0850087701973387,0.0850087701973387,0.0850087701973387,TRUE,1.79003155253956,1.7743098464102,-0.015721706129368,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",""
"139","9af3467db68cf6063627304cecd46a65",1.80772298245388,1.77519759664484,0.0325253858090386,1.54648284727854,308.45805549225,317.661344885496,314.109661420375,0.607261510446827,0.607261510446827,0.607261510446827,TRUE,1.79367590463391,1.80850306911291,0.0148271644790012,"Batch","Single",5,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"140","9af3467db68cf6063627304cecd46a65",1.79408958043768,1.76940804971793,0.0246815307197563,1.47715193779999,308.423667361149,317.661534034083,312.725879178196,0.460539686296902,0.460539686296902,0.460539686296902,TRUE,1.77018179753443,1.79737228062431,0.0271904830898833,"Batch","Multi",5,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",""
"141","9c54c522a386d5ed75686001dae803d9",1.76799316631653,1.76479524409925,0.0031979222172791,1.42191272602264,308.396268712107,317.661684737701,308.955102538716,0.0596437201724761,0.0596437201724761,0.0596437201724761,TRUE,1.7757216775709,1.75910946522738,-0.0166122123435202,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"142","9c886d46813a724862c055b0ed46e86d",1.78972754042151,1.7715254535852,0.0182020868363106,1.50250824593677,308.436244089985,317.661464857003,311.605367789014,0.339710824252513,0.339710824252513,0.339710824252513,TRUE,1.77441233724217,1.79332271584867,0.018910378606495,"Batch","Multi",2,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS3a marine group","marine metagenome"
"143","9c886d46813a724862c055b0ed46e86d",1.80288767517002,1.7738598118305,0.0290278633395264,1.53046262341024,308.450109461211,317.661388591871,313.497660324468,0.541885740467779,0.541885740467779,0.541885740467779,TRUE,1.78916728865639,1.79851891472488,0.00935162606849516,"Batch","Single",2,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS3a marine group","marine metagenome"
"144","9cfa52be027c8fa57d197b21dd7a958c",1.78127701635298,1.78050318127156,0.000773835081421925,1.610018217512,308.489569035886,317.661171548299,308.623643522966,0.0144559914099206,0.0144559914099206,0.0144559914099206,TRUE,1.78644022558174,1.77834909788052,-0.00809112770121412,"Batch","Multi",1,"batch_carb","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","uncultured bacterium"
"145","9cfa52be027c8fa57d197b21dd7a958c",1.78679669386514,1.77377770235755,0.0130189915075909,1.52947934708346,308.449621756153,317.661391274445,310.713548628628,0.243033584972569,0.243033584972569,0.243033584972569,TRUE,1.78952678813839,1.78102582351474,-0.00850096462364514,"Batch","Single",1,"batch_glu","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","uncultured bacterium"
"146","9e26dc7c6642e4bf724f8d376d56a973",1.76842331347876,1.76429427940677,0.00412903407199461,1.41591357994354,308.393293135652,317.661701104571,309.115035777905,0.0770059326511217,0.0770059326511217,0.0770059326511217,TRUE,1.77754529359879,1.76664066666981,-0.0109046269289785,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","","","",""
"147","a4e7c4029a5970db9ae5de9cb1b8ced9",1.78350297562566,1.77836332825928,0.00513964736638406,1.58439307665653,308.476858966022,317.661241458808,309.368387851363,0.0959914205288646,0.0959914205288646,0.0959914205288646,TRUE,1.78796929659927,1.78012865983495,-0.00784063676432334,"Batch","Single",1,"batch_glu","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",""
"148","a51911fb468aee7787ca8edf2ad66641",1.78913169184805,1.77348838580732,0.0156433060407286,1.52601472717319,308.447903304678,317.661400726621,311.168611817702,0.292014528140666,0.292014528140666,0.292014528140666,TRUE,1.78815561116023,1.78261418222991,-0.00554142893032372,"Batch","Single",1,"batch_glu","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","",""
"149","a57e8133deb4fc1a6cbeaac02d482d8f",1.76382231862481,1.76943678653748,-0.00561446791266884,1.47749606659979,308.423838049033,317.661533095231,307.445201369044,-0.104762253074133,-0.104762253074133,-0.104762253074133,FALSE,1.78500492524506,1.7559597713581,-0.0290451538869585,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",""
"150","a60f0b4bc20e5a162b45b3d2ed7a0d6c",1.76877063422672,1.76404899433132,0.00472163989539909,1.41297624519575,308.391836217617,317.661709118208,309.217275421392,0.0880558622217405,0.0880558622217405,0.0880558622217405,TRUE,1.76975575594802,1.75283982859156,-0.0169159273564536,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",""
"151","a6db2d87f1e7a32216e5041a1920f12e",1.76671089109121,1.76282533421267,0.00388555687853609,1.39832268594681,308.38456805223,317.661749096048,309.064298344491,0.0724548655208575,0.0724548655208575,0.0724548655208575,TRUE,1.77297495590491,1.75616587293974,-0.0168090829651719,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis","Nannocystis sp."
"152","a7b57a3495513cb6d0fae02b7d400ac7",1.81589652151816,1.77685941938393,0.0390371021342351,1.56638348602407,308.467926209068,317.661290592573,315.244879866288,0.728965548652666,0.728965548652666,0.728965548652666,TRUE,1.79030464540359,1.81734881283194,0.0270441674283504,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"153","a7d9ac24cf597a17e98e400931d90089",1.76279198145183,1.76525547091647,-0.00246348946463559,1.42742402841077,308.399002318092,317.661669701766,307.968618327994,-0.045948041049506,-0.045948041049506,-0.045948041049506,FALSE,1.79262274010787,1.75245665849509,-0.0401660816127825,"Chemostat","Multi",5,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",""
"154","aca28e4f440b01d56bc951ba98270a87",1.76136126352168,1.78635541312295,-0.0249941496012687,1.68009979070909,308.524329496192,317.660980351751,304.20754953717,-0.467218299469346,-0.467218299469346,-0.467218299469346,FALSE,1.78974798808592,1.75211462155233,-0.0376333665335871,"Chemostat","Multi",2,"chemo_carb","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",""
"155","acc9603a819dc23a606ac6c1b9105b6d",1.76965451642003,1.76454227124645,0.00511224517358078,1.41888332870028,308.394766131035,317.661693002503,309.288249772885,0.0953449799514703,0.0953449799514703,0.0953449799514703,TRUE,1.77469461008212,1.7705899282212,-0.00410468186091983,"Chemostat","Multi",3,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","",""
"156","ae88f77525a7096df7c0d9c6ede9f846",1.76859251033924,1.76503650302943,0.00355600730981598,1.42480184692629,308.397701716075,317.661676855601,309.019028515691,0.0663238406760576,0.0663238406760576,0.0663238406760576,TRUE,1.78754088562908,1.75949656074139,-0.0280443248876938,"Chemostat","Multi",2,"chemo_carb","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",""
"157","aed191bac0b1c3264208a084af848bed",1.80805762325453,1.7743522003839,0.0337054228706359,1.53635906861659,308.453034098034,317.661372505189,314.312378115392,0.629237631900135,0.629237631900135,0.629237631900135,TRUE,1.78607868607041,1.80793133776323,0.0218526516928255,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"158","aed191bac0b1c3264208a084af848bed",1.79563727892207,1.77310129723249,0.0225359816895834,1.52137926894463,308.445604117396,317.661413373078,312.365924122504,0.420663666960636,0.420663666960636,0.420663666960636,TRUE,1.7793730331062,1.79755159197009,0.0181785588638936,"Batch","Multi",2,"batch_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"159","aee83626bf99f96165a5c90cc9511595",1.76303117843578,1.78742826644623,-0.0243970880104547,1.69294741032061,308.530701915519,317.660945300875,304.319483580293,-0.456112910863091,-0.456112910863091,-0.456112910863091,FALSE,1.79640001735004,1.75346521263417,-0.0429348047158749,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"160","af27577de5edb10c09f7fc19b9ca45ca",1.80473203744443,1.77466188503028,0.0300701524141562,1.54006760029551,308.454873529747,317.661362387573,313.681381823055,0.561389872753892,0.561389872753892,0.561389872753892,TRUE,1.78968822690542,1.80151581943638,0.0118275925309659,"Batch","Single",3,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"161","af27577de5edb10c09f7fc19b9ca45ca",1.76453755002665,1.76490450925704,-0.000366959230392983,1.42322119676477,308.396917713595,317.661681167931,308.332795776694,-0.00684414589653769,-0.00684414589653769,-0.00684414589653769,FALSE,1.80386285139804,1.80695764421304,0.00309479281499891,"Chemostat","Multi",3,"chemo_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"162","af27577de5edb10c09f7fc19b9ca45ca",1.79039148469381,1.77355111929388,0.0168403653999363,1.52676597243162,308.448275922326,317.661398677074,311.377078829107,0.314362150540453,0.314362150540453,0.314362150540453,TRUE,1.78235059241008,1.79115499116996,0.00880439875988692,"Batch","Multi",3,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"163","afc0eeec83a181be740331928d883362",1.7814741822099,1.77330948375572,0.00816469845418899,1.52387234157684,308.446840681422,317.661406571478,309.866996309292,0.152408090260383,0.152408090260383,0.152408090260383,TRUE,1.78655179496494,1.77800293934504,-0.00854885561990715,"Batch","Multi",2,"batch_carb","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group",""
"164","afc0eeec83a181be740331928d883362",1.78063549283042,1.77619528572417,0.00444020710625215,1.55843036098207,308.463981459047,317.661312290289,309.235092593901,0.082909086065136,0.082909086065136,0.082909086065136,TRUE,1.78547058969085,1.77643823367382,-0.00903235601702512,"Batch","Single",2,"batch_glu","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group",""
"165","b396df71ff4bad780a6862032851bce5",1.77503020029693,1.76886806541269,0.00616213488424511,1.47068552454537,308.420460020174,317.661551675752,309.494892032865,0.114974789689654,0.114974789689654,0.114974789689654,TRUE,1.78025878866632,1.77294059952142,-0.00731818914490368,"Chemostat","Multi",4,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",""
"166","b6a0ad25677cccdc5a6ada23f7e276b6",1.78188183250369,1.77585762141312,0.00602421109057527,1.55438676757497,308.461975836717,317.661323322021,309.508366061615,0.112482150833273,0.112482150833273,0.112482150833273,TRUE,1.7928703303397,1.77785764560885,-0.0150126847308485,"Batch","Single",1,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","Thalassobaculum","alpha proteobacterium BAL199"
"167","b6a0ad25677cccdc5a6ada23f7e276b6",1.78615953339479,1.77928856773702,0.00687096565776812,1.59547299280318,308.48235460443,317.661211230581,309.673601321207,0.128339425935905,0.128339425935905,0.128339425935905,TRUE,1.78465168988943,1.78442788127578,-0.00022380861365856,"Batch","Multi",1,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","Thalassobaculum","alpha proteobacterium BAL199"
"168","b7a2bc450146ff938fb3354ecc36444a",1.77296928327145,1.79373591313314,-0.0207666298616873,1.76848266152299,308.568167400115,317.660739225603,304.995779250566,-0.388524903772624,-0.388524903772624,-0.388524903772624,FALSE,1.79219130236573,1.77197215709829,-0.0202191452674347,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Ambiguous_taxa",""
"169","bca82bc447bbd86d4a6a93e596e3aabd",1.76814328914992,1.79062458916358,-0.0224813000136548,1.73122397388902,308.549687091049,317.660840874754,304.675844339982,-0.420451176984835,-0.420451176984835,-0.420451176984835,FALSE,1.79004132313561,1.77564191087222,-0.0143994122633884,"Batch","Multi",3,"batch_carb","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS9 marine group","",""
"170","bca82bc447bbd86d4a6a93e596e3aabd",1.77237736762725,1.77607261502584,-0.00369524739858984,1.55696135637967,308.463252832764,317.661316298027,307.821472748466,-0.068998046666096,-0.068998046666096,-0.068998046666096,FALSE,1.78367322682757,1.7750676143145,-0.0086056125130709,"Batch","Single",3,"batch_glu","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS9 marine group","",""
"171","bd217e3552c0912e166951d39a120601",1.79224087030505,1.77495456598754,0.0172863043175153,1.54357250961055,308.456611964767,317.661352825479,311.460674697046,0.322733756529443,0.322733756529443,0.322733756529443,TRUE,1.7847712100559,1.78811291898494,0.0033417089290444,"Batch","Single",2,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","",""
"172","bd217e3552c0912e166951d39a120601",1.79491462738573,1.77448493505937,0.0204296923263663,1.53794859123137,308.453822501251,317.661368168653,312.005059576352,0.381401807133857,0.381401807133857,0.381401807133857,TRUE,1.7820450091522,1.79931799920867,0.0172729900564657,"Batch","Multi",2,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","",""
"173","be45460bb19ae26f588454f3dd7388ec",1.78190054501312,1.77792746828332,0.00397307672979652,1.57917357175914,308.474270091593,317.661255698662,309.16360751739,0.0742003209754232,0.0742003209754232,0.0742003209754232,TRUE,1.79531572072523,1.77694529704189,-0.0183704236833364,"Batch","Single",4,"batch_glu","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","MWH-UniP1 aquatic group",""
"174","be9d6317e49313c0a8885815491ce6f0",1.79021640764761,1.77377583821313,0.0164405694344802,1.52945702360466,308.449610683708,317.661391335348,311.308532951243,0.306906241775395,0.306906241775395,0.306906241775395,TRUE,1.78266916420894,1.79102836957283,0.00835920536388368,"Batch","Multi",3,"batch_carb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"175","be9d6317e49313c0a8885815491ce6f0",1.80581744023718,1.77492204933408,0.0308953909030945,1.5431831165914,308.456418825829,317.661353887821,313.825602018842,0.576812223202443,0.576812223202443,0.576812223202443,TRUE,1.78978274074152,1.8027502899451,0.0129675492035786,"Batch","Single",3,"batch_glu","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"176","c1aff5b39b852ad01c74231c921af653",1.75267627998034,1.76222589006121,-0.00954961008086519,1.39114422989014,308.381007538025,317.661768680312,306.70987196174,-0.178063559760986,-0.178063559760986,-0.178063559760986,FALSE,1.77277950726247,1.75756661980853,-0.0152128874539375,"Chemostat","Multi",2,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylovorus",""
"177","c1d9eada909d2d5dbe078f25f1038508",1.7549884121084,1.75196021721302,0.00302819489538675,1.26821087362603,308.320032593319,317.662104067095,308.852951742778,0.0564111693522111,0.0564111693522111,0.0564111693522111,TRUE,1.76719127036791,1.75184081207356,-0.0153504582943456,"Chemostat","Multi",3,"chemo_carb","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","",""
"178","c36646fabf5978777e0e7b08044e9568",1.78439440395243,1.77505632506446,0.00933807888796823,1.54479109362753,308.457216382439,317.661349500938,310.079924225267,0.174342956270269,0.174342956270269,0.174342956270269,TRUE,1.78765575667717,1.77960115343085,-0.00805460324632157,"Batch","Single",1,"batch_glu","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","",""
